country_text_id,year,gdp,gdppc
MEX,1984,93562.796,11.664
MEX,1985,94259.453,11.476
MEX,1986,92750.057,11.053
MEX,1987,93219.868,10.902
MEX,1988,94687.383,10.842
MEX,1989,98144.765,11.044
MEX,1990,103254.47,11.389
MEX,1991,107374.498,11.635
MEX,1992,111533.16,11.883
MEX,1993,114611.243,11.983
MEX,1994,117157.052,12.043
MEX,1995,115510.527,11.742
MEX,1996,120465.905,12.059
MEX,1997,128107.672,12.58
MEX,1998,134085.65,12.948
MEX,1999,140121.037,13.346
MEX,2000,145205.837,13.653
MEX,2001,146993.282,13.645
MEX,2002,148549.323,13.635
MEX,2003,151035.138,13.713
MEX,2004,156577.853,14.061
MEX,2005,162093.745,14.332
MEX,2006,167391.97,14.584
MEX,2007,171691.031,14.729
MEX,2008,174203.808,14.771
MEX,2009,171738.827,14.425
MEX,2010,178865.495,14.779
MEX,2011,185824.148,15.128
MEX,2012,192272.433,15.415
MEX,2013,196479.952,15.571
MEX,2014,201281.185,15.737
MEX,2015,208135.615,16.113
MEX,2016,213083.541,16.32
MEX,2017,219230.045,16.647
MEX,2018,224761.792,16.885
MEX,2019,224999.494,16.814
MEX,2020,NA,NA
MEX,2021,NA,NA
MEX,2022,NA,NA
SUR,1984,285.996,7.428
SUR,1985,294.017,7.491
SUR,1986,294.575,7.418
SUR,1987,288.262,7.169
SUR,1988,303.434,7.379
SUR,1989,319.478,7.573
SUR,1990,329.688,7.687
SUR,1991,336.692,7.682
SUR,1992,338.03,7.59
SUR,1993,327.057,7.243
SUR,1994,329.973,7.183
SUR,1995,329.36,7.095
SUR,1996,346.89,7.303
SUR,1997,365.655,7.539
SUR,1998,373.484,7.617
SUR,1999,368.264,7.492
SUR,2000,383.323,7.671
SUR,2001,401.869,7.932
SUR,2002,423.11,8.25
SUR,2003,450.539,8.667
SUR,2004,483.912,9.156
SUR,2005,509.797,9.545
SUR,2006,540.601,10.008
SUR,2007,572.448,10.481
SUR,2008,605.09,10.918
SUR,2009,634.753,11.29
SUR,2010,671.686,11.815
SUR,2011,714.136,12.351
SUR,2012,742.604,12.672
SUR,2013,760.19,12.831
SUR,2014,764.718,12.786
SUR,2015,742.243,12.304
SUR,2016,710.712,11.779
SUR,2017,719.69,11.76
SUR,2018,725.736,11.705
SUR,2019,730.714,11.752
SUR,2020,NA,NA
SUR,2021,NA,NA
SUR,2022,NA,NA
SWE,1984,23544.169,26.599
SWE,1985,24244.667,27.363
SWE,1986,25005.975,28.122
SWE,1987,25858.178,28.924
SWE,1988,26537.245,29.563
SWE,1989,27199.201,30.123
SWE,1990,27578.391,30.348
SWE,1991,27636.787,30.18
SWE,1992,27420.476,29.787
SWE,1993,27087.758,29.357
SWE,1994,28006.518,30.079
SWE,1995,29133.799,31.085
SWE,1996,29799.036,31.746
SWE,1997,30915.505,32.894
SWE,1998,32149.486,34.167
SWE,1999,33697.994,35.744
SWE,2000,34848.105,36.902
SWE,2001,35565.512,37.555
SWE,2002,36048.567,38.117
SWE,2003,36998.107,38.849
SWE,2004,38503.913,40.198
SWE,2005,39407.931,41.079
SWE,2006,41082.038,42.378
SWE,2007,42419.981,43.362
SWE,2008,42819.153,43.457
SWE,2009,42150.206,42.656
SWE,2010,43313.293,43.325
SWE,2011,44310.557,43.82
SWE,2012,44666.959,43.817
SWE,2013,45157.203,43.978
SWE,2014,46481.02,44.924
SWE,2015,48165.803,45.983
SWE,2016,49631.292,46.995
SWE,2017,51167.191,47.827
SWE,2018,52184.407,48.634
SWE,2019,52524.083,48.804
SWE,2020,NA,NA
SWE,2021,NA,NA
SWE,2022,NA,NA
CHE,1984,23109.864,33.239
CHE,1985,23736.135,34.075
CHE,1986,24362.851,34.777
CHE,1987,24999.83,35.495
CHE,1988,25712.239,36.119
CHE,1989,26813.022,37.299
CHE,1990,27810.854,38.159
CHE,1991,28090.978,38.158
CHE,1992,28073.248,37.938
CHE,1993,28101.511,37.619
CHE,1994,28457.396,37.864
CHE,1995,28811.88,37.959
CHE,1996,29174.933,38.373
CHE,1997,29950.427,39.19
CHE,1998,31094.706,40.451
CHE,1999,31795.999,41.134
CHE,2000,32608.826,42.208
CHE,2001,33233.992,42.74
CHE,2002,34623.921,44.09
CHE,2003,35068.274,44.478
CHE,2004,36010.005,45.295
CHE,2005,37431.152,46.618
CHE,2006,39123.792,48.41
CHE,2007,41083.736,50.126
CHE,2008,42360.273,51.129
CHE,2009,42446.708,50.844
CHE,2010,43358.987,51.349
CHE,2011,44716.241,52.321
CHE,2012,45463.54,52.442
CHE,2013,46429.621,53.1
CHE,2014,47308.768,53.504
CHE,2015,48177.511,53.812
CHE,2016,49098.367,54.22
CHE,2017,50634.262,55.473
CHE,2018,51725.205,56.046
CHE,2019,51953.132,56.11
CHE,2020,NA,NA
CHE,2021,NA,NA
CHE,2022,NA,NA
GHA,1984,3015.151,2.196
GHA,1985,3161.579,2.223
GHA,1986,3317.247,2.257
GHA,1987,3473.363,2.298
GHA,1988,3659.178,2.359
GHA,1989,3811.786,2.395
GHA,1990,3999.965,2.447
GHA,1991,4205.108,2.5
GHA,1992,4305.705,2.505
GHA,1993,4399.481,2.502
GHA,1994,4565.883,2.533
GHA,1995,4757.063,2.575
GHA,1996,4961.624,2.623
GHA,1997,5200.345,2.692
GHA,1998,5398.019,2.738
GHA,1999,5647.224,2.802
GHA,2000,5920.544,2.869
GHA,2001,6068.195,2.876
GHA,2002,6348.603,2.937
GHA,2003,6688.2,3.015
GHA,2004,7033.177,3.102
GHA,2005,7413.233,3.191
GHA,2006,7792.156,3.284
GHA,2007,8307.64,3.404
GHA,2008,8983.719,3.586
GHA,2009,9455.027,3.696
GHA,2010,10186.872,3.886
GHA,2011,11537.394,4.278
GHA,2012,12649.929,4.57
GHA,2013,13494.78,4.761
GHA,2014,14040.795,4.848
GHA,2015,14321.934,4.878
GHA,2016,14720.202,4.942
GHA,2017,15660.306,5.164
GHA,2018,16689.209,5.39
GHA,2019,17712.048,5.608
GHA,2020,NA,NA
GHA,2021,NA,NA
GHA,2022,NA,NA
ZAF,1984,31466.316,9.033
ZAF,1985,31537.443,8.829
ZAF,1986,31495.184,8.637
ZAF,1987,32299.053,8.629
ZAF,1988,33260.329,8.657
ZAF,1989,33872.629,8.599
ZAF,1990,34120.426,8.482
ZAF,1991,33848.588,8.266
ZAF,1992,33855.227,8.072
ZAF,1993,34474.813,8.034
ZAF,1994,35500.588,8.101
ZAF,1995,36917.457,8.241
ZAF,1996,38263.767,8.383
ZAF,1997,39178.009,8.453
ZAF,1998,40175.274,8.543
ZAF,1999,40935.479,8.623
ZAF,2000,42529.276,8.848
ZAF,2001,44234.035,9.067
ZAF,2002,45936.963,9.3
ZAF,2003,47571.23,9.516
ZAF,2004,49385.436,9.786
ZAF,2005,52301.6,10.186
ZAF,2006,55021.033,10.58
ZAF,2007,57726.662,10.946
ZAF,2008,59453.768,11.116
ZAF,2009,59738.146,11.055
ZAF,2010,61116.376,11.174
ZAF,2011,63203.78,11.374
ZAF,2012,64679.203,11.512
ZAF,2013,65963.911,11.6
ZAF,2014,66791.682,11.59
ZAF,2015,67798.492,11.594
ZAF,2016,68612.16,11.568
ZAF,2017,69203.485,11.53
ZAF,2018,69542.681,11.435
ZAF,2019,69786.212,11.345
ZAF,2020,NA,NA
ZAF,2021,NA,NA
ZAF,2022,NA,NA
JPN,1984,286658.742,22.552
JPN,1985,296807.351,23.234
JPN,1986,311074.105,24.283
JPN,1987,328760.853,25.47
JPN,1988,351090.24,27.026
JPN,1989,372522.113,28.487
JPN,1990,396244.293,30.095
JPN,1991,413487.394,31.338
JPN,1992,423772.456,31.956
JPN,1993,428620.983,32.323
JPN,1994,437582.215,32.897
JPN,1995,451472.471,33.692
JPN,1996,464541.659,34.483
JPN,1997,468327.058,34.803
JPN,1998,467669.633,34.715
JPN,1999,467502.636,34.734
JPN,2000,475248.597,35.141
JPN,2001,477948.211,35.263
JPN,2002,479096.279,35.437
JPN,2003,487410.735,35.837
JPN,2004,493841.241,36.325
JPN,2005,500787.577,36.684
JPN,2006,506169.28,37.068
JPN,2007,508831.141,37.27
JPN,2008,502658.717,36.766
JPN,2009,489330.544,35.875
JPN,2010,495866.654,36.421
JPN,2011,493482.172,36.294
JPN,2012,499635.085,36.698
JPN,2013,505497.605,37.207
JPN,2014,508540.937,37.546
JPN,2015,514958.455,38.057
JPN,2016,517966.831,38.367
JPN,2017,522168.867,38.83
JPN,2018,524463.399,39.001
JPN,2019,524374.91,39.061
JPN,2020,NA,NA
JPN,2021,NA,NA
JPN,2022,NA,NA
MMR,1984,4178.714,1.101
MMR,1985,4240.348,1.099
MMR,1986,4202.247,1.068
MMR,1987,4032.838,1.012
MMR,1988,3834.135,0.947
MMR,1989,3817.821,0.927
MMR,1990,3778.157,0.902
MMR,1991,3838.788,0.903
MMR,1992,4093.4,0.947
MMR,1993,4363.22,0.998
MMR,1994,4663.019,1.048
MMR,1995,4941.015,1.098
MMR,1996,5211.247,1.142
MMR,1997,5471.793,1.186
MMR,1998,5816.887,1.246
MMR,1999,6306.102,1.334
MMR,2000,6933.549,1.445
MMR,2001,7683.675,1.579
MMR,2002,8537.783,1.733
MMR,2003,9663.926,1.938
MMR,2004,10841.116,2.149
MMR,2005,12235.189,2.395
MMR,2006,13772.549,2.667
MMR,2007,15283.34,2.932
MMR,2008,16748.161,3.186
MMR,2009,18514.508,3.475
MMR,2010,20181.323,3.754
MMR,2011,21571.951,3.991
MMR,2012,22372.436,4.139
MMR,2013,24841.334,4.524
MMR,2014,26783.426,4.84
MMR,2015,28220.35,5.074
MMR,2016,29389.3,5.249
MMR,2017,30475.627,5.39
MMR,2018,32062.528,5.619
MMR,2019,32603.621,5.693
MMR,2020,NA,NA
MMR,2021,NA,NA
MMR,2022,NA,NA
RUS,1984,348627.878,16.479
RUS,1985,355941.282,16.755
RUS,1986,363222.148,17.056
RUS,1987,367609.387,17.26
RUS,1988,365359.747,17.314
RUS,1989,349978.264,17.212
RUS,1990,313266.408,16.778
RUS,1991,272035.297,16.345
RUS,1992,244947.75,15.199
RUS,1993,218894.467,13.8
RUS,1994,193436.79,12.262
RUS,1995,181725.665,11.531
RUS,1996,173347.759,11.018
RUS,1997,170562.291,10.875
RUS,1998,167060.903,10.723
RUS,1999,174070.821,11.189
RUS,2000,189203.853,12.168
RUS,2001,198347.659,12.862
RUS,2002,208539.726,13.617
RUS,2003,223701.806,14.698
RUS,2004,242561.935,15.939
RUS,2005,264148.715,17.408
RUS,2006,289133.023,19.079
RUS,2007,316734.709,20.807
RUS,2008,332818.131,21.815
RUS,2009,326551.239,21.602
RUS,2010,341244.052,22.508
RUS,2011,362978.266,23.788
RUS,2012,376061.459,24.512
RUS,2013,381252.886,24.842
RUS,2014,381366.339,24.785
RUS,2015,374501.258,24.398
RUS,2016,375137.529,24.392
RUS,2017,383205.774,24.865
RUS,2018,394437.178,25.521
RUS,2019,397041.955,25.606
RUS,2020,NA,NA
RUS,2021,NA,NA
RUS,2022,NA,NA
ALB,1984,1228.062,3.996
ALB,1985,1251.502,3.981
ALB,1986,1296.61,4.037
ALB,1987,1323.156,4.031
ALB,1988,1337.986,4.011
ALB,1989,1369.506,4.021
ALB,1990,1309.846,3.808
ALB,1991,1090.16,3.215
ALB,1992,994.954,2.982
ALB,1993,1061.573,3.167
ALB,1994,1168.364,3.459
ALB,1995,1277.975,3.769
ALB,1996,1367.839,4.007
ALB,1997,1328.363,3.912
ALB,1998,1408.814,4.144
ALB,1999,1537.67,4.523
ALB,2000,1639.473,4.839
ALB,2001,1757.529,5.237
ALB,2002,1826.281,5.567
ALB,2003,1927.698,5.922
ALB,2004,2028.768,6.262
ALB,2005,2140.925,6.668
ALB,2006,2276.541,7.131
ALB,2007,2434.217,7.655
ALB,2008,2605.382,8.208
ALB,2009,2728.857,8.679
ALB,2010,2830.629,9.033
ALB,2011,2902.384,9.26
ALB,2012,2947.073,9.442
ALB,2013,2984.751,9.58
ALB,2014,3039.766,9.766
ALB,2015,3127.926,10.041
ALB,2016,3210.888,10.322
ALB,2017,3332.72,10.684
ALB,2018,3442.807,11.081
ALB,2019,3489.639,11.275
ALB,2020,NA,NA
ALB,2021,NA,NA
ALB,2022,NA,NA
EGY,1984,14628.624,2.997
EGY,1985,15611.475,3.11
EGY,1986,16299.943,3.161
EGY,1987,16893.677,3.191
EGY,1988,17634.397,3.255
EGY,1989,18691.97,3.352
EGY,1990,20223.492,3.498
EGY,1991,21655.144,3.647
EGY,1992,23021.578,3.789
EGY,1993,24666.801,3.967
EGY,1994,26414.991,4.145
EGY,1995,28529.601,4.361
EGY,1996,30999.522,4.631
EGY,1997,32911.149,4.82
EGY,1998,34452.442,4.957
EGY,1999,36282.087,5.119
EGY,2000,38146.875,5.265
EGY,2001,39880.091,5.413
EGY,2002,41306.13,5.503
EGY,2003,42700.775,5.594
EGY,2004,44480.634,5.699
EGY,2005,46862.749,5.904
EGY,2006,50191.752,6.19
EGY,2007,54483.235,6.574
EGY,2008,59629.081,7.029
EGY,2009,63988.391,7.395
EGY,2010,68775.76,7.768
EGY,2011,72545.435,8.008
EGY,2012,76106.403,8.173
EGY,2013,78151.233,8.222
EGY,2014,80390.957,8.269
EGY,2015,83486.032,8.362
EGY,2016,85356.85,8.419
EGY,2017,87431.457,8.458
EGY,2018,90080.894,8.543
EGY,2019,91576.22,8.564
EGY,2020,NA,NA
EGY,2021,NA,NA
EGY,2022,NA,NA
YEM,1984,3246.551,3.147
YEM,1985,3261.428,3.052
YEM,1986,3237.399,2.949
YEM,1987,3121.185,2.774
YEM,1988,2775.827,2.45
YEM,1989,2108.894,1.904
YEM,1990,2098.048,1.819
YEM,1991,2150.58,1.785
YEM,1992,2246.074,1.776
YEM,1993,2357.004,1.778
YEM,1994,2503.547,1.8
YEM,1995,2727.204,1.876
YEM,1996,3035.556,1.985
YEM,1997,3286.703,2.07
YEM,1998,3563.452,2.168
YEM,1999,3829.498,2.248
YEM,2000,4148.582,2.362
YEM,2001,4514.425,2.479
YEM,2002,4941.598,2.615
YEM,2003,5465.347,2.778
YEM,2004,6157.923,2.995
YEM,2005,7000.921,3.253
YEM,2006,7433.173,3.354
YEM,2007,7829.966,3.434
YEM,2008,8244.247,3.499
YEM,2009,8630.074,3.563
YEM,2010,8997.763,3.59
YEM,2011,8513.363,3.328
YEM,2012,8294.579,3.164
YEM,2013,8238.499,3.046
YEM,2014,7629.702,2.751
YEM,2015,6079.354,2.176
YEM,2016,5186.914,1.828
YEM,2017,4601.174,1.591
YEM,2018,4582.481,1.539
YEM,2019,4498.425,1.49
YEM,2020,NA,NA
YEM,2021,NA,NA
YEM,2022,NA,NA
COL,1984,21840.999,7.021
COL,1985,22441.809,7.071
COL,1986,23665.969,7.284
COL,1987,24499.531,7.394
COL,1988,25274.485,7.506
COL,1989,26248.303,7.623
COL,1990,27211.584,7.745
COL,1991,28046.322,7.858
COL,1992,29340.637,8.044
COL,1993,30697.905,8.257
COL,1994,32395.073,8.535
COL,1995,33801.294,8.727
COL,1996,34491.483,8.807
COL,1997,35264.589,8.851
COL,1998,35172.631,8.695
COL,1999,34407.367,8.411
COL,2000,35040.363,8.43
COL,2001,35465.586,8.405
COL,2002,36241.893,8.468
COL,2003,37777.873,8.705
COL,2004,39368.494,8.961
COL,2005,41475.503,9.315
COL,2006,44211.383,9.784
COL,2007,46978.146,10.227
COL,2008,49674.161,10.69
COL,2009,51041.998,10.887
COL,2010,53808.009,11.331
COL,2011,57494.84,11.945
COL,2012,59597.069,12.278
COL,2013,62441.374,12.688
COL,2014,64523.692,12.98
COL,2015,66401.6,13.22
COL,2016,67635.005,13.341
COL,2017,69174.951,13.489
COL,2018,70311.183,13.538
COL,2019,71716.256,13.656
COL,2020,NA,NA
COL,2021,NA,NA
COL,2022,NA,NA
POL,1984,32587.452,8.389
POL,1985,33998.026,8.662
POL,1986,35377.919,8.947
POL,1987,36139.21,9.056
POL,1988,37174.176,9.235
POL,1989,37332.476,9.222
POL,1990,35569.261,8.776
POL,1991,34321.623,8.477
POL,1992,35112.026,8.622
POL,1993,36878.394,9.023
POL,1994,39153.519,9.522
POL,1995,42148.502,10.217
POL,1996,44733.307,10.837
POL,1997,47584.289,11.513
POL,1998,50082.596,12.147
POL,1999,52144.39,12.676
POL,2000,54083.82,13.161
POL,2001,55474.391,13.507
POL,2002,57313.993,13.992
POL,2003,58674.486,14.379
POL,2004,61469.51,15.051
POL,2005,63672.228,15.596
POL,2006,67331.568,16.498
POL,2007,71974.529,17.539
POL,2008,75960.92,18.547
POL,2009,78873.718,19.271
POL,2010,82166.86,20.14
POL,2011,85743.19,20.963
POL,2012,87441.511,21.412
POL,2013,89385.192,21.906
POL,2014,91917.805,22.658
POL,2015,95703.43,23.491
POL,2016,99363.306,24.447
POL,2017,104113.176,25.642
POL,2018,108104.184,26.635
POL,2019,111227.209,27.28
POL,2020,NA,NA
POL,2021,NA,NA
POL,2022,NA,NA
BRA,1984,93829.107,6.701
BRA,1985,99931.789,6.959
BRA,1986,107441.987,7.303
BRA,1987,111546.368,7.453
BRA,1988,113352.687,7.442
BRA,1989,115040.077,7.387
BRA,1990,115008.066,7.285
BRA,1991,118656.738,7.347
BRA,1992,121498.827,7.423
BRA,1993,128121.986,7.686
BRA,1994,137778.806,8.085
BRA,1995,147703.399,8.514
BRA,1996,157315.314,8.899
BRA,1997,161261.917,8.988
BRA,1998,161907.898,8.919
BRA,1999,161206.435,8.773
BRA,2000,165359.056,8.874
BRA,2001,166814.776,8.822
BRA,2002,171008.973,8.938
BRA,2003,174891.789,9.051
BRA,2004,182180.129,9.297
BRA,2005,189340.788,9.577
BRA,2006,199991.279,9.98
BRA,2007,212517.535,10.469
BRA,2008,225316.049,10.977
BRA,2009,234639.117,11.328
BRA,2010,251742.26,12.03
BRA,2011,264875.91,12.518
BRA,2012,272209.415,12.763
BRA,2013,276871.271,12.86
BRA,2014,277327.022,12.782
BRA,2015,271642.585,12.504
BRA,2016,263300.089,11.999
BRA,2017,263423.09,11.864
BRA,2018,265588.227,11.888
BRA,2019,264001.025,11.757
BRA,2020,NA,NA
BRA,2021,NA,NA
BRA,2022,NA,NA
USA,1984,901341.966,35.674
USA,1985,939330.424,36.75
USA,1986,977176.246,37.846
USA,1987,1013857.743,38.917
USA,1988,1048552.539,39.853
USA,1989,1083816.613,40.848
USA,1990,1097599.765,40.912
USA,1991,1094345.641,40.38
USA,1992,1126936.462,40.875
USA,1993,1158551.701,41.673
USA,1994,1196183.978,42.456
USA,1995,1234370.056,43.24
USA,1996,1275581.255,44.086
USA,1997,1335146.568,45.641
USA,1998,1391162.627,47.015
USA,1999,1452833.478,48.699
USA,2000,1505849.977,49.628
USA,2001,1532008.531,50.111
USA,2002,1562631.984,50.526
USA,2003,1599652.403,51.333
USA,2004,1650113.322,52.472
USA,2005,1701751.03,53.486
USA,2006,1732222.638,54.076
USA,2007,1752302.224,54.133
USA,2008,1756176.588,53.754
USA,2009,1730933.103,52.798
USA,2010,1756003.78,52.919
USA,2011,1782733.758,53.201
USA,2012,1809540.079,53.696
USA,2013,1847691.205,54.494
USA,2014,1893336.421,55.38
USA,2015,1942091.566,56.666
USA,2016,1980809.49,57.62
USA,2017,2023241.935,58.459
USA,2018,2077897.593,59.622
USA,2019,2118706.309,60.641
USA,2020,NA,NA
USA,2021,NA,NA
USA,2022,NA,NA
PRT,1984,13110.323,12.61
PRT,1985,13448.763,12.886
PRT,1986,14220.578,13.602
PRT,1987,15176.384,14.48
PRT,1988,16283.274,15.49
PRT,1989,17422.992,16.553
PRT,1990,18429.542,17.532
PRT,1991,19361.654,18.425
PRT,1992,19824.285,18.918
PRT,1993,19966.457,19.052
PRT,1994,20367.293,19.342
PRT,1995,21192.896,20.082
PRT,1996,22140.972,20.841
PRT,1997,23116.404,21.676
PRT,1998,24365.666,22.732
PRT,1999,25372.767,23.475
PRT,2000,26284.356,24.1
PRT,2001,26877.622,24.541
PRT,2002,27400.22,24.855
PRT,2003,27456.786,24.821
PRT,2004,27826.021,25.028
PRT,2005,28328.37,25.386
PRT,2006,28866.581,25.762
PRT,2007,29441.581,26.147
PRT,2008,29737.322,26.33
PRT,2009,29438.024,26.104
PRT,2010,29252.576,26.006
PRT,2011,28847.486,25.722
PRT,2012,28165.304,25.211
PRT,2013,27950.06,25.151
PRT,2014,28212.659,25.472
PRT,2015,28662.847,25.972
PRT,2016,29349.683,26.628
PRT,2017,30243.47,27.525
PRT,2018,31051.895,28.336
PRT,2019,31609.988,28.813
PRT,2020,NA,NA
PRT,2021,NA,NA
PRT,2022,NA,NA
SLV,1984,880.171,1.859
SLV,1985,909.228,1.891
SLV,1986,935.165,1.914
SLV,1987,961.427,1.937
SLV,1988,996.532,1.971
SLV,1989,1030.568,2.017
SLV,1990,1107.87,2.123
SLV,1991,1171.228,2.22
SLV,1992,1261.28,2.36
SLV,1993,1361.705,2.5
SLV,1994,1481.936,2.674
SLV,1995,1590.347,2.831
SLV,1996,1669.086,2.931
SLV,1997,1753.219,3.038
SLV,1998,1841.028,3.152
SLV,1999,1909.608,3.233
SLV,2000,1984.482,3.329
SLV,2001,2054.144,3.42
SLV,2002,2132.5,3.519
SLV,2003,2224.795,3.652
SLV,2004,2303.365,3.758
SLV,2005,2431.83,3.939
SLV,2006,2568.242,4.141
SLV,2007,2687.419,4.311
SLV,2008,2792.077,4.433
SLV,2009,2861.377,4.511
SLV,2010,2984.396,4.659
SLV,2011,3163.952,4.886
SLV,2012,3261.686,5.004
SLV,2013,3336.023,5.092
SLV,2014,3418.347,5.192
SLV,2015,3502.281,5.279
SLV,2016,3599.949,5.384
SLV,2017,3672.875,5.429
SLV,2018,3718.345,5.457
SLV,2019,3667.03,5.335
SLV,2020,NA,NA
SLV,2021,NA,NA
SLV,2022,NA,NA
YMD,1984,855.429,1.75
YMD,1985,865.049,1.749
YMD,1986,855.903,1.764
YMD,1987,853.808,1.751
YMD,1988,853.373,1.74
YMD,1989,846.874,1.733
YMD,1990,850.9,1.738
BGD,1984,11830.35,1.206
BGD,1985,12304.261,1.224
BGD,1986,12830.445,1.245
BGD,1987,13187.498,1.254
BGD,1988,13676.426,1.266
BGD,1989,14481.523,1.308
BGD,1990,15236.945,1.341
BGD,1991,15896.177,1.371
BGD,1992,16599.479,1.401
BGD,1993,17281.266,1.428
BGD,1994,18067.487,1.462
BGD,1995,18903.865,1.495
BGD,1996,19682.725,1.53
BGD,1997,20410.961,1.559
BGD,1998,20973.824,1.575
BGD,1999,21634.48,1.596
BGD,2000,22508.908,1.632
BGD,2001,23560.253,1.677
BGD,2002,24571.075,1.724
BGD,2003,25748.433,1.775
BGD,2004,26990.272,1.834
BGD,2005,28570.822,1.919
BGD,2006,30368.481,2.013
BGD,2007,32777.559,2.143
BGD,2008,35072.664,2.264
BGD,2009,37515.647,2.393
BGD,2010,40328.83,2.54
BGD,2011,43650.68,2.714
BGD,2012,46528.481,2.859
BGD,2013,49400.971,2.998
BGD,2014,52535.631,3.155
BGD,2015,55992.388,3.319
BGD,2016,60252.393,3.526
BGD,2017,64552.069,3.759
BGD,2018,68980.593,3.984
BGD,2019,72500.862,4.15
BGD,2020,NA,NA
BGD,2021,NA,NA
BGD,2022,NA,NA
BOL,1984,1674.822,2.669
BOL,1985,1689.983,2.645
BOL,1986,1683.456,2.584
BOL,1987,1706.863,2.577
BOL,1988,1723.565,2.543
BOL,1989,1800.204,2.6
BOL,1990,1901.701,2.682
BOL,1991,2009.086,2.78
BOL,1992,2094.026,2.839
BOL,1993,2192.275,2.904
BOL,1994,2329.808,3.01
BOL,1995,2476.583,3.135
BOL,1996,2626.237,3.25
BOL,1997,2739.838,3.326
BOL,1998,2851.373,3.384
BOL,1999,2906.401,3.383
BOL,2000,2984.701,3.409
BOL,2001,3052.269,3.423
BOL,2002,3146.695,3.453
BOL,2003,3280.011,3.532
BOL,2004,3442.976,3.623
BOL,2005,3613.319,3.734
BOL,2006,3832.539,3.888
BOL,2007,4023.959,4.01
BOL,2008,4291.283,4.184
BOL,2009,4482.218,4.302
BOL,2010,4754.712,4.491
BOL,2011,5068.88,4.693
BOL,2012,5438.894,4.94
BOL,2013,5790.996,5.167
BOL,2014,6088.427,5.345
BOL,2015,6391.971,5.518
BOL,2016,6699.322,5.707
BOL,2017,7110.57,5.969
BOL,2018,7401.091,6.148
BOL,2019,7515.218,6.163
BOL,2020,NA,NA
BOL,2021,NA,NA
BOL,2022,NA,NA
HTI,1984,1233.14,1.937
HTI,1985,1237.218,1.905
HTI,1986,1250.773,1.88
HTI,1987,1251.677,1.842
HTI,1988,1259.106,1.821
HTI,1989,1254.115,1.783
HTI,1990,1307.299,1.809
HTI,1991,1323.681,1.791
HTI,1992,1275.024,1.7
HTI,1993,1212.448,1.585
HTI,1994,1150.144,1.483
HTI,1995,1234.88,1.543
HTI,1996,1317.538,1.599
HTI,1997,1372.68,1.631
HTI,1998,1414.07,1.65
HTI,1999,1472.007,1.678
HTI,2000,1523.457,1.697
HTI,2001,1522.108,1.666
HTI,2002,1521.166,1.645
HTI,2003,1521.685,1.619
HTI,2004,1508.682,1.58
HTI,2005,1524.347,1.569
HTI,2006,1555.736,1.578
HTI,2007,1615.757,1.606
HTI,2008,1640.906,1.608
HTI,2009,1690.862,1.628
HTI,2010,1664.335,1.599
HTI,2011,1711.369,1.616
HTI,2012,1736.614,1.626
HTI,2013,1784.678,1.644
HTI,2014,1843.513,1.672
HTI,2015,1896.143,1.689
HTI,2016,1917.794,1.689
HTI,2017,1927.469,1.688
HTI,2018,1930.135,1.672
HTI,2019,1918.957,1.656
HTI,2020,NA,NA
HTI,2021,NA,NA
HTI,2022,NA,NA
HND,1984,1317.072,3.057
HND,1985,1372.163,3.087
HND,1986,1444.757,3.137
HND,1987,1516.401,3.184
HND,1988,1588.777,3.237
HND,1989,1650.251,3.271
HND,1990,1690.548,3.257
HND,1991,1731.043,3.239
HND,1992,1812.963,3.303
HND,1993,1893.648,3.353
HND,1994,1948.209,3.349
HND,1995,2030.491,3.394
HND,1996,2096.336,3.406
HND,1997,2169.511,3.426
HND,1998,2245.793,3.436
HND,1999,2259.548,3.378
HND,2000,2361.762,3.433
HND,2001,2438.411,3.46
HND,2002,2542.78,3.521
HND,2003,2658.004,3.588
HND,2004,2799.286,3.687
HND,2005,2966.731,3.826
HND,2006,3131.94,3.94
HND,2007,3294.501,4.056
HND,2008,3399.229,4.089
HND,2009,3438.637,4.051
HND,2010,3555.71,4.096
HND,2011,3671.919,4.155
HND,2012,3818.19,4.231
HND,2013,3932.895,4.288
HND,2014,4100.742,4.389
HND,2015,4287.719,4.495
HND,2016,4500.801,4.635
HND,2017,4692.654,4.765
HND,2018,4828.994,4.837
HND,2019,4926.058,4.864
HND,2020,NA,NA
HND,2021,NA,NA
HND,2022,NA,NA
MLI,1984,605.067,0.779
MLI,1985,664.284,0.83
MLI,1986,703.243,0.862
MLI,1987,702.465,0.854
MLI,1988,699.667,0.842
MLI,1989,738.478,0.872
MLI,1990,823.835,0.941
MLI,1991,894.436,0.984
MLI,1992,900.646,0.97
MLI,1993,943.48,0.989
MLI,1994,988.002,1.007
MLI,1995,1110.694,1.083
MLI,1996,1244.889,1.169
MLI,1997,1340.402,1.222
MLI,1998,1434.017,1.275
MLI,1999,1533.513,1.325
MLI,2000,1608.548,1.359
MLI,2001,1772.909,1.455
MLI,2002,1881.566,1.504
MLI,2003,2017.168,1.567
MLI,2004,2049.619,1.56
MLI,2005,2161.192,1.593
MLI,2006,2315.463,1.655
MLI,2007,2429.956,1.687
MLI,2008,2604.319,1.747
MLI,2009,2815.03,1.82
MLI,2010,2960.272,1.862
MLI,2011,3096.696,1.882
MLI,2012,3165.61,1.869
MLI,2013,3288.371,1.887
